Material;Werk;BewertArt;Materialkurztext;Ltz. Änd;MArt;Warengrp;BME;EKG;ABC;DMk;BewKl;Prs;Preis;Währg;pro;Angelegt;Preisänd.;_1
6964;300;;Rheovis AS 1130;21.10.2025;ROH;5060;KG;30;A;V1;3004;V;2190;EUR;1000;ROLF;;
6964;800;;Rheovis AS 1130;21.10.2025;ROH;5060;KG;80;A;PD;3004;V;0;EUR;1000;ROLF;;
6964;810;;Rheovis AS 1130;21.10.2025;ROH;5060;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6965;200;;(Z) PALATINOL C;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;1440;EUR;1000;ROLF;;
6965;300;;(Z) PALATINOL C;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;1440;EUR;1000;ROLF;;
6966;200;;(Z) DIOCTYLPHTHALAT (DOP);03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;1840;EUR;1000;ROLF;;
6966;300;;(Z) DIOCTYLPHTHALAT (DOP);03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;1840;EUR;1000;ROLF;;
6967;200;;Diisononylphtalat;01.08.2025;ROH;5090;KG;20;K;PD;3004;V;3055;EUR;1000;ROLF;;
6967;2310;;Diisononylphtalat;01.08.2025;ROH;5090;KG;234;D;PD;3004;V;0;MXN;1000;ROLF;;
6967;300;;Diisononylphtalat;01.08.2025;ROH;5090;KG;30;K;PD;3004;V;2700;EUR;1000;ROLF;;
6967;700;;Diisononylphtalat;01.08.2025;ROH;5090;KG;70;K;PD;3004;V;2300;EUR;1000;ROLF;;
6968;200;;(Z) DESAVIN;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;9530;EUR;1000;ROLF;;
6968;300;;(Z) DESAVIN;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;9530;EUR;1000;ROLF;;
6969;200;;(U) Efka PL 5635, alt: Dehysol B 35;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;2640;EUR;1000;ROLF;;
6969;300;;(U) Efka PL 5635, alt: Dehysol B 35;03.06.2025;ROH;5090;KG;13;Z;ND;3004;V;5000;EUR;1000;ROLF;;
6970;200;;Byk 055;22.10.2025;ROH;5030;KG;15;D;PD;3004;V;3928,57;EUR;1000;ROLF;;
6970;2830;;Byk 055;22.10.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6970;2850;;Byk 055;22.10.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6970;300;;Byk 055;22.10.2025;ROH;5030;KG;30;D;PD;3004;V;3470,79;EUR;1000;ROLF;;
6970;800;;Byk 055;22.10.2025;ROH;5030;KG;80;D;V2;3004;V;3579,95;EUR;1000;ROLF;;
6970;810;;Byk 055;22.10.2025;ROH;5030;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6971;200;;Rohagit S Hochviskos / Degalan RG S hv;03.06.2025;ROH;5060;KG;15;E;PD;3004;V;22070,24;EUR;1000;ROLF;;
6971;300;;Rohagit S Hochviskos / Degalan RG S hv;03.06.2025;ROH;5060;KG;30;E;ND;3004;V;6530;EUR;1000;ROLF;;
6972;200;;(Z) BYK 080;30.09.2025;ROH;5030;KG;13;Z;ND;3004;V;6730;EUR;1000;ROLF;;
6972;300;;(Z) BYK 080;30.09.2025;ROH;5030;KG;13;Z;ND;3004;V;6730;EUR;1000;ROLF;;
6972;800;;(Z) BYK 080;30.09.2025;ROH;5030;KG;9;Z;ND;3004;V;6324,4;EUR;1000;ROLF;;
6972;810;;(Z) BYK 080;30.09.2025;ROH;5030;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6973;200;;(Z) TEGO WET ZFS 454;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;30170;EUR;1000;ROLF;;
6973;300;;(Z) TEGO WET ZFS 454;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;30170;EUR;1000;ROLF;;
6974;200;;Dabco 33 LV;30.09.2025;ROH;5040;KG;20;A;ZD;3004;V;15450,34;EUR;1000;ROLF;;
6974;2100;;Dabco 33 LV;30.09.2025;ROH;5040;KG;999;A;PD;3004;V;13470;EUR;1000;ROLF;;
6974;2250;;Dabco 33 LV;30.09.2025;ROH;5040;KG;221;D;PD;3004;V;20471,96;USD;1000;ROLF;;
6974;2310;;Dabco 33 LV;30.09.2025;ROH;5040;KG;234;D;PD;3004;V;262265,44;MXN;1000;ROLF;;
6974;2600;;Dabco 33 LV;30.09.2025;ROH;5040;KG;260;;PD;3004;V;0;GBP;1000;ROLF;;
6974;2830;;Dabco 33 LV;30.09.2025;ROH;5040;KG;293;D;PD;3004;V;57627,96;CNY;1000;ROLF;;
6974;2850;;Dabco 33 LV;30.09.2025;ROH;5040;KG;293;D;PD;3004;V;79022,86;CNY;1000;ROLF;;
6974;300;;Dabco 33 LV;30.09.2025;ROH;5040;KG;30;A;ND;3004;V;11339,95;EUR;1000;ROLF;;
6974;700;;Dabco 33 LV;30.09.2025;ROH;5040;KG;70;A;PD;3004;V;12803,33;EUR;1000;ROLF;;
6974;800;;Dabco 33 LV;30.09.2025;ROH;5040;KG;80;D;PD;3004;V;15747;EUR;1000;ROLF;;
6975;200;;(U) Disperbyk 181;03.06.2025;ROH;5010;KG;13;Z;ND;3004;V;5750;EUR;1000;ROLF;;
6975;300;;(U) Disperbyk 181;03.06.2025;ROH;5010;KG;13;Z;ND;3004;V;5750;EUR;1000;ROLF;;
6976;200;;Disperbyk 182;15.09.2025;ROH;5010;KG;15;A;ZD;3004;V;9818,02;EUR;1000;ROLF;;
6976;2250;;Disperbyk 182;15.09.2025;ROH;5010;KG;221;Z;PD;3004;V;5780;USD;1000;ROLF;;
6976;2800;;Disperbyk 182;15.09.2025;ROH;5010;KG;280;A;V1;3004;V;13820;SGD;1000;ROLF;;
6976;2830;;Disperbyk 182;15.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6976;2850;;Disperbyk 182;15.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6976;300;;Disperbyk 182;15.09.2025;ROH;5010;KG;30;A;V1;3004;V;8810,6;EUR;1000;ROLF;;
6977;200;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;20;A;PD;3004;V;5975,42;EUR;1000;ROLF;;
6977;2250;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;221;D;PD;3004;V;8674,76;USD;1000;ROLF;;
6977;2300;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;999;D;PD;3004;V;0;MXN;1000;ROLF;;
6977;2310;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;234;A;PD;3004;V;143020;MXN;1000;ROLF;;
6977;2830;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;296;D;PD;3004;V;199642,27;CNY;1000;ROLF;;
6977;2850;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;296;D;PD;3004;V;190135,05;CNY;1000;ROLF;;
6977;300;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;30;A;V1;3004;V;6260;EUR;1000;ROLF;;
6977;800;;BR 100 P, 20 % Butylglykol, 30 % WA;30.09.2025;ROH;5060;KG;80;A;PD;3004;V;5056,25;EUR;1000;ROLF;;
6978;200;;Tego Foamex 800;05.08.2025;ROH;5030;KG;15;A;ZD;3004;V;12934,15;EUR;1000;ROLF;;
6978;2250;;Tego Foamex 800;05.08.2025;ROH;5030;KG;221;D;PD;3004;V;0;USD;1000;ROLF;;
6978;300;;Tego Foamex 800;05.08.2025;ROH;5030;KG;30;A;PD;3004;V;13350;EUR;1000;ROLF;;
6979;200;;Disperbyk 162;29.09.2025;ROH;5010;KG;15;A;ZD;3004;V;7760,05;EUR;1000;ROLF;;
6979;2250;;Disperbyk 162;29.09.2025;ROH;5010;KG;221;;PD;3004;V;10815,21;USD;1000;ROLF;;
6979;2830;;Disperbyk 162;29.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6979;2850;;Disperbyk 162;29.09.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6979;300;;Disperbyk 162;29.09.2025;ROH;5010;KG;30;A;PD;3004;V;8380;EUR;1000;ROLF;;
6980;200;;Orotan 731 A ER;30.09.2025;ROH;5010;KG;15;C;PD;3004;V;3999,39;EUR;1000;ROLF;;
6980;2830;;Orotan 731 A ER;30.09.2025;ROH;5010;KG;296;;PD;3004;V;0;CNY;1;ROLF;;
6980;300;;Orotan 731 A ER;30.09.2025;ROH;5010;KG;30;C;PD;3004;V;3220;EUR;1000;ROLF;;
6980;800;;Orotan 731 A ER;30.09.2025;ROH;5010;KG;80;D;PD;3004;V;4080;EUR;1000;ROLF;;
6981;200;;(Z) Baysilone lackadditiv 3467;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;47314,29;EUR;1000;SZEGEDI;;
6981;300;;(Z) Baysilone lackadditiv 3467;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
6982;200;;(Z) WACKER ADDID 131;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;12170;EUR;1000;ROLF;;
6982;300;;(Z) WACKER ADDID 131;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;12170;EUR;1000;ROLF;;
6983;200;;(R) Tego Foamex 810;08.10.2025;ROH;5030;KG;15;D;ZD;3004;V;15432,95;EUR;1000;ROLF;;
6983;2830;;(R) Tego Foamex 810;08.10.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6983;2850;;(R) Tego Foamex 810;08.10.2025;ROH;5030;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6983;300;;(R) Tego Foamex 810;08.10.2025;ROH;5030;KG;30;D;V1;3004;V;15794,23;EUR;1000;ROLF;;
6983;800;;(R) Tego Foamex 810;08.10.2025;ROH;5030;KG;80;D;PD;3004;V;16527,6;EUR;1000;ROLF;;
6984;200;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;15;A;ZD;3004;V;19997,63;EUR;1000;ROLF;;
6984;2310;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;234;D;PD;3004;V;487296,83;MXN;1000;ROLF;;
6984;2830;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;296;D;PD;3004;V;167816,63;CNY;1000;ROLF;;
6984;2850;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;293;D;PD;3004;V;162270,49;CNY;1000;ROLF;;
6984;300;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;30;A;V2;3004;V;19993,4;EUR;1000;ROLF;;
6984;800;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;80;A;PD;3004;V;19632,26;EUR;1000;ROLF;;
6984;810;;Tego Wet KL 245;13.10.2025;ROH;5050;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6985;200;;(Z) OPTIFILM ENHANCER 300;03.06.2025;ROH;1016;KG;1;Z;ND;3003;V;2587,72;EUR;1000;ROLF;;
6985;300;;(Z) OPTIFILM ENHANCER 300;03.06.2025;ROH;1016;KG;1;Z;ND;3003;V;2530;EUR;1000;ROLF;;
6986;200;;(U) Additol XL 490, 50 % Butylacetat;30.09.2025;ROH;5050;KG;20;C;PD;3004;V;5580;EUR;1000;ROLF;;
6986;300;;(U) Additol XL 490, 50 % Butylacetat;30.09.2025;ROH;5050;KG;30;C;PD;3004;V;6776,36;EUR;1000;ROLF;;
6986;800;;(U) Additol XL 490, 50 % Butylacetat;30.09.2025;ROH;5050;KG;80;C;PD;3004;V;6987,4;EUR;1000;ROLF;;
6986;810;;(U) Additol XL 490, 50 % Butylacetat;30.09.2025;ROH;5050;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6987;200;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;15;A;ZD;3004;V;5179,99;EUR;1000;ROLF;;
6987;2250;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;221;A;PD;3004;V;12680,47;USD;1000;ROLF;;
6987;2310;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;234;D;PD;3004;V;177742,75;MXN;1000;ROLF;;
6987;2830;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;296;D;PD;3004;V;47973,36;CNY;1000;ROLF;;
6987;2850;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;293;D;PD;3004;V;46985,9;CNY;1000;ROLF;;
6987;300;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;30;A;V1;3004;V;5180,16;EUR;1000;ROLF;;
6987;800;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;80;A;V2;3004;V;5179,98;EUR;1000;ROLF;;
6987;810;;Disperbyk 163 (BYK-LP N23814);16.10.2025;ROH;5010;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6988;200;;(R) Dowsil 11 Additive (Dow Corning 11);30.09.2025;ROH;5050;KG;15;D;PD;3004;V;15506,67;EUR;1000;ROLF;;
6988;300;;(R) Dowsil 11 Additive (Dow Corning 11);30.09.2025;ROH;5050;KG;30;D;V2;3004;V;50864,55;EUR;1000;ROLF;;
6988;800;;(R) Dowsil 11 Additive (Dow Corning 11);30.09.2025;ROH;5050;KG;80;D;ND;3004;V;15500;EUR;1000;ROLF;;
6989;200;;CAB 381-0.1;16.10.2025;ROH;1062;KG;20;C;PD;3003;V;16410;EUR;1000;ROLF;;
6989;2250;;CAB 381-0.1;16.10.2025;ROH;1062;KG;221;D;PD;3003;V;18979,29;USD;1000;ROLF;;
6989;2310;;CAB 381-0.1;16.10.2025;ROH;1062;KG;234;D;PD;3003;V;285670;MXN;1000;ROLF;;
6989;2830;;CAB 381-0.1;16.10.2025;ROH;1062;KG;296;D;PD;3003;V;93805;CNY;1000;ROLF;;
6989;2850;;CAB 381-0.1;16.10.2025;ROH;1062;KG;296;D;PD;3003;V;93805;CNY;1000;ROLF;;
6989;300;;CAB 381-0.1;16.10.2025;ROH;1062;KG;30;C;PD;3003;V;8030;EUR;1000;ROLF;;
6989;800;;CAB 381-0.1;16.10.2025;ROH;1062;KG;80;C;PD;3003;V;10090;EUR;1000;ROLF;;
6990;200;;(Z) ACTICIDE EPS;03.06.2025;ROH;5092;KG;13;Z;ND;3004;V;9247,73;EUR;1000;SZEGEDI;;
6990;300;;(Z) ACTICIDE EPS;03.06.2025;ROH;5092;KG;13;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
6991;200;;(R) Borchi Gol LAC 80;03.06.2025;ROH;5050;KG;15;A;PD;3004;V;75610;EUR;1000;ROLF;;
6991;300;;(R) Borchi Gol LAC 80;03.06.2025;ROH;5050;KG;30;A;PD;3004;V;49090,38;EUR;1000;ROLF;;
6992;200;;(Z) Polysilk 14;03.06.2025;ROH;5050;KG;15;C;V2;3004;V;20989,77;EUR;1000;ROLF;;
6992;300;;(Z) Polysilk 14;03.06.2025;ROH;5050;KG;30;C;PD;3004;V;16881;EUR;1000;ROLF;;
6993;200;;(R) Bykumen;30.09.2025;ROH;5010;KG;15;C;PD;3004;V;6290,13;EUR;1000;ROLF;;
6993;300;;(R) Bykumen;30.09.2025;ROH;5010;KG;30;C;ND;3004;V;5237,75;EUR;1000;ROLF;;
6993;800;;(R) Bykumen;30.09.2025;ROH;5010;KG;80;C;PD;3004;V;48,5;EUR;1000;ROLF;;
6993;810;;(R) Bykumen;30.09.2025;ROH;5010;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6994;200;;(R) CP 343-1, 40 % Xylol;21.10.2025;ROH;5055;KG;20;A;PD;3004;V;30200;EUR;1000;ROLF;;
6994;2830;;(R) CP 343-1, 40 % Xylol;21.10.2025;ROH;5055;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6994;2850;;(R) CP 343-1, 40 % Xylol;21.10.2025;ROH;5055;KG;293;D;PD;3004;V;0;CNY;1000;ROLF;;
6994;300;;(R) CP 343-1, 40 % Xylol;21.10.2025;ROH;5055;KG;30;A;PD;3004;V;18720;EUR;1000;ROLF;;
6995;200;;(U) Byk 335;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;4779,41;EUR;1000;ROLF;;
6995;300;;(U) Byk 335;03.06.2025;ROH;5050;KG;13;Z;ND;3004;V;4780;EUR;1000;ROLF;;
6996;200;;(U) SILQUEST A 162;03.07.2025;ROH;5055;KG;1;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
6996;300;;(U) SILQUEST A 162;03.07.2025;ROH;5055;KG;1;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
6997;200;;(U) Additol VXW 4940;03.06.2025;ROH;5040;KG;15;E;PD;3004;V;10810,22;EUR;1000;ROLF;;
6997;300;;(U) Additol VXW 4940;03.06.2025;ROH;5040;KG;30;Z;PD;3004;V;9880,3;EUR;1000;ROLF;;
6998;200;;(Z) Additol VXL 1105;30.09.2025;ROH;5090;KG;13;Z;ND;3004;V;5627,71;EUR;1000;ROLF;;
6998;300;;(Z) Additol VXL 1105;30.09.2025;ROH;5090;KG;13;Z;ND;3004;V;4550;EUR;1000;ROLF;;
6998;800;;(Z) Additol VXL 1105;30.09.2025;ROH;5090;KG;13;Z;ND;3004;V;3536,84;EUR;1000;ROLF;;
6998;810;;(Z) Additol VXL 1105;30.09.2025;ROH;5090;KG;999;B;PD;3004;V;0;EUR;1000;ROLF;;
6999;200;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;15;B;PD;3004;V;416,81;EUR;100;ROLF;;
6999;2310;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;234;D;PD;3004;V;88510;MXN;1000;ROLF;;
6999;2830;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6999;2850;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;296;D;PD;3004;V;0;CNY;1000;ROLF;;
6999;300;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;30;Z;V2;3004;V;2945,93;EUR;1000;ROLF;;
6999;800;;Disponil FES 61 EVO;30.09.2025;ROH;5090;KG;80;D;PD;3004;V;12740;EUR;1000;ROLF;;
7000;200;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;15;A;ZD;3000;V;14377;EUR;1000;ROLF;;
7000;2100;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;999;A;PD;3000;V;16680;EUR;1000;ROLF;;
7000;2250;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;221;D;PD;3000;V;15284,52;USD;1000;ROLF;;
7000;2310;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;234;A;PD;3000;V;330200;MXN;1000;ROLF;;
7000;2830;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;296;D;PD;3000;V;0;CNY;1000;ROLF;;
7000;2850;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;296;D;PD;3000;V;0;CNY;1000;ROLF;;
7000;300;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;30;A;V1;3000;V;14238,95;EUR;1000;ROLF;;
7000;800;;Stapa Mobilux 151 Aluminiumpaste;30.09.2025;ROH;2064;KG;80;A;PD;3000;V;11750,31;EUR;1000;ROLF;;
7001;190;;(Z) Decosoft rot 20/25;03.06.2025;ROH;2090;KG;999;;PD;3000;V;34,75;EUR;1;SIWIAK;;
7001;200;;(Z) Decosoft rot 20/25;03.06.2025;ROH;2090;KG;9;Z;PD;3000;V;56807,32;EUR;1000;SIWIAK;;
7001;300;;(Z) Decosoft rot 20/25;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;0;EUR;1000;SIWIAK;;
7002;190;;(Z) Decosoft weiß 10/15;03.06.2025;ROH;2090;KG;999;D;PD;3000;V;28250;EUR;1000;SIWIAK;;
7002;200;;(Z) Decosoft weiß 10/15;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;43397,52;EUR;1000;SIWIAK;;
7002;300;;(Z) Decosoft weiß 10/15;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;0;EUR;1000;SIWIAK;;
7003;190;;(Z) Decosoft weiß 20/25;03.06.2025;ROH;2090;KG;999;D;PD;3000;V;25750;EUR;1000;SIWIAK;;
7003;200;;(Z) Decosoft weiß 20/25;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;30419,04;EUR;1000;SIWIAK;;
7003;300;;(Z) Decosoft weiß 20/25;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;0;EUR;1000;SIWIAK;;
7004;190;;(Z) Decosoft blau 20/25;03.06.2025;ROH;2090;KG;999;;PD;3000;V;33250;EUR;1000;SIWIAK;;
7004;200;;(Z) Decosoft blau 20/25;03.06.2025;ROH;2090;KG;9;Z;PD;3000;V;56238,96;EUR;1000;SIWIAK;;
7004;300;;(Z) Decosoft blau 20/25;03.06.2025;ROH;2090;KG;9;Z;ND;3000;V;0;EUR;1000;SIWIAK;;
7007;200;;(U) Daotan TW 6450;14.08.2024;ROH;1026;KG;15;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
7010;200;;Hostafine Rubin F 6 B 31, alt: F 6 B;08.02.2025;ROH;2073;KG;20;D;PD;3000;V;62783,96;EUR;1000;SZEGEDI;;
7010;2600;;Hostafine Rubin F 6 B 31, alt: F 6 B;08.02.2025;ROH;2073;KG;260;;PD;3000;V;42830;GBP;1000;SZEGEDI;;
7011;200;;Hostafine Schwarz TS 30;27.03.2025;ROH;2079;KG;20;D;PD;3000;V;12039,13;EUR;1000;SZEGEDI;;
7011;2600;;Hostafine Schwarz TS 30;27.03.2025;ROH;2079;KG;260;;PD;3000;V;12160;GBP;1000;SZEGEDI;;
7012;200;;Fastogen Super Magenta RG;06.08.2025;ROH;2013;KG;20;D;PD;3000;V;69751,49;EUR;1000;SZEGEDI;;
7013;200;;(U) Disperbyk 171;30.08.2024;ROH;5010;KG;15;D;PD;3004;V;16128,24;EUR;1000;SZEGEDI;;
7014;200;;(X) Unicoat 3050 RG (Reichgold);25.03.2025;ROH;2068;KG;20;D;PD;3000;V;27345,31;EUR;1000;SZEGEDI;;
7015;200;;Unicoat 3050 RBG (Reichbleichgold);11.08.2025;ROH;2068;KG;20;D;PD;3000;V;27407,62;EUR;1000;SZEGEDI;;
7018;200;;Ceratix 8561;03.10.2025;ROH;5060;KG;15;D;ZD;3004;V;4147,95;EUR;1000;SZEGEDI;;
7018;2250;;Ceratix 8561;03.10.2025;ROH;5060;KG;221;D;PD;3004;V;6178,84;USD;1000;SZEGEDI;;
7018;2310;;Ceratix 8561;03.10.2025;ROH;5060;KG;234;D;PD;3004;V;131123,16;MXN;1000;SZEGEDI;;
7018;2830;;Ceratix 8561;03.10.2025;ROH;5060;KG;296;D;PD;3004;V;169476,93;CNY;1000;SZEGEDI;;
7018;2850;;Ceratix 8561;03.10.2025;ROH;5060;KG;293;D;PD;3004;V;161406,58;CNY;1000;SZEGEDI;;
7019;200;;(U) Polurene OK D S;08.01.2025;ROH;1032;KG;20;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
7020;200;;(Lohnfert) Rheobyk 7411 CA (EU-Wax);03.06.2025;ROH;5950;KG;15;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
7020;300;;(Lohnfert) Rheobyk 7411 CA (EU-Wax);03.06.2025;ROH;5950;KG;30;D;PD;3004;V;4,94;EUR;1000;SZEGEDI;;
7059;200;;(U) Dynasylan F 8261;30.09.2025;ROH;5055;KG;20;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
7059;2800;;(U) Dynasylan F 8261;30.09.2025;ROH;5055;KG;281;;PD;3004;V;0;SGD;1000;SZEGEDI;;
7059;800;;(U) Dynasylan F 8261;30.09.2025;ROH;5055;KG;80;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
7060;200;;(U) (A) Saytex 8010;13.03.2025;ROH;5100;KG;20;D;ND;3004;V;10362,51;EUR;1000;SZEGEDI;;
7060;2250;;(U) (A) Saytex 8010;13.03.2025;ROH;5100;KG;221;D;PD;3004;V;0;USD;1000;SZEGEDI;;
7061;200;;TCY 194 01 G;30.09.2025;ROH;2011;KG;20;D;PD;3000;V;19368,76;EUR;1000;SZEGEDI;;
7061;2830;;TCY 194 01 G;30.09.2025;ROH;2011;KG;296;D;PD;3000;V;152050,08;CNY;1000;SZEGEDI;;
7061;2850;;TCY 194 01 G;30.09.2025;ROH;2011;KG;293;D;PD;3000;V;149557,5;CNY;1000;SZEGEDI;;
7061;300;;TCY 194 01 G;30.09.2025;ROH;2011;KG;30;D;V1;3000;V;22561,78;EUR;1000;SZEGEDI;;
7061;800;;TCY 194 01 G;30.09.2025;ROH;2011;KG;80;D;PD;3000;V;21019,64;EUR;1000;SZEGEDI;;
7062;800;;(Lohnfert) Alnovol PN 320/PAST;30.09.2025;ROH;5950;KG;80;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
7064;200;;Heucophos ZAPP;08.02.2025;ROH;3016;KG;20;D;PD;3001;V;6699,72;EUR;1000;SZEGEDI;;
7065;2250;;(R) Byk 302;06.05.2025;ROH;5050;KG;221;D;PD;3004;V;21850,01;USD;1000;SZEGEDI;;
7068;200;;(X) (B) Uracron CY 472 E-57;08.02.2025;ROH;1012;KG;15;D;PD;3003;V;3032,02;EUR;1000;SZEGEDI;;
7069;200;;Genomer 5161;19.06.2025;ROH;5080;KG;15;D;V2;3004;V;30750,15;EUR;1000;SZEGEDI;;
7070;200;;Efka PX 4733;14.10.2025;ROH;5010;KG;15;D;ZD;3004;V;32100,12;EUR;1000;SZEGEDI;;
7070;2310;;Efka PX 4733;14.10.2025;ROH;5010;KG;234;D;PD;3004;V;0;MXN;1000;SZEGEDI;;
7070;2830;;Efka PX 4733;14.10.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
7070;2850;;Efka PX 4733;14.10.2025;ROH;5010;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
7071;200;;(R) Lanco TFW 1765 N;08.10.2025;ROH;5050;KG;15;D;ZD;3004;V;17710,24;EUR;1000;SZEGEDI;;
7071;2830;;(R) Lanco TFW 1765 N;08.10.2025;ROH;5050;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
7071;2850;;(R) Lanco TFW 1765 N;08.10.2025;ROH;5050;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
7071;300;;(R) Lanco TFW 1765 N;08.10.2025;ROH;5050;KG;30;D;V1;3004;V;17709,71;EUR;1000;SZEGEDI;;
7072;200;;(U) Lanco Glidd 4832 LF;03.06.2025;ROH;5070;KG;20;D;PD;3004;V;0;EUR;1000;SZEGEDI;;
7072;2250;;(U) Lanco Glidd 4832 LF;03.06.2025;ROH;5070;KG;221;D;PD;3004;V;0;USD;1000;SZEGEDI;;
7072;300;;(U) Lanco Glidd 4832 LF;03.06.2025;ROH;5070;KG;30;D;PD;3004;V;9312,5;EUR;1000;SZEGEDI;;
7073;200;;(R) 5 M Sericron Talc;25.06.2025;ROH;3012;KG;15;D;PD;3001;V;1828,5;EUR;1000;SZEGEDI;;
7073;2250;;(R) 5 M Sericron Talc;25.06.2025;ROH;3012;KG;221;D;PD;3001;V;1064,79;USD;1000;SZEGEDI;;
